open_time,open_token0,current_time,current_token0,token0_value_5s,token0_value_10s,token0_value_30s,token0_value_60s,token0_value_120s,token0_value_300s,token0_value_600s,token0_value_1200s,token0_value_1800s,token0_value_3600s,inflow_5s,outflow_5s,inflow_10s,outflow_10s,inflow_30s,outflow_30s,inflow_60s,outflow_60s,inflow_120s,outflow_120s,inflow_300s,outflow_300s,inflow_600s,outflow_600s,inflow_1200s,outflow_1200s,inflow_1800s,outflow_1800s,inflow_3600s,outflow_3600s,negative_holdings,num_addresses,max_address_holding,top_5_address_holding,top_10_address_holding,holding_entropy
2024-06-07 17:19:47,5000000000,2024-06-07 17:19:47,5050000000,5050000000,5050000000,5050000000,5050000000,5050000000,5050000000,5050000000,5050000000,5050000000,5050000000,18900000000,0,18900000000,0,18900000000,0,18900000000,0,18900000000,0,18900000000,0,18900000000,0,18900000000,0,18900000000,0,18900000000,0,0,27,0.07142857142857142,0.3306878306878307,0.5952380952380951,3.1198155056628107
2024-06-07 17:19:47,5000000000,2024-06-07 17:19:48,24900000000,24900000000,24900000000,24900000000,24900000000,24900000000,24900000000,24900000000,24900000000,24900000000,24900000000,19900000000,0,19900000000,0,19900000000,0,19900000000,0,19900000000,0,19900000000,0,19900000000,0,19900000000,0,19900000000,0,19900000000,0,0,28,0.0678391959798995,0.31407035175879394,0.5703517587939699,3.162295245800163
2024-06-07 17:19:47,5000000000,2024-06-07 17:19:49,26300000000,26300000000,26300000000,26300000000,26300000000,26300000000,26300000000,26300000000,26300000000,26300000000,26300000000,21300200000,-1107632016,21300200000,-1107632016,21300200000,-1107632016,21300200000,-1107632016,21300200000,-1107632016,21300200000,-1107632016,21300200000,-1107632016,21300200000,-1107632016,21300200000,-1107632016,21300200000,-1107632016,-1107632016,31,0.06572708237481338,0.30516145388306215,0.5539854085877127,3.196984350287
2024-06-07 17:19:47,5000000000,2024-06-07 17:19:50,26192567984,26192567984,26192567984,26192567984,26192567984,26192567984,26192567984,26192567984,26192567984,26192567984,26192567984,22450300000,-1107632016,22450300000,-1107632016,22450300000,-1107632016,22450300000,-1107632016,22450300000,-1107632016,22450300000,-1107632016,22450300000,-1107632016,22450300000,-1107632016,22450300000,-1107632016,22450300000,-1107632016,-1107632016,35,0.06235996846367309,0.2895284250099108,0.5256054484795303,3.2594578914990695
2024-06-07 17:19:47,5000000000,2024-06-07 17:19:51,26392667984,26392667984,26392667984,26392667984,26392667984,26392667984,26392667984,26392667984,26392667984,26392667984,26392667984,22500400000,-1107632016,22500400000,-1107632016,22500400000,-1107632016,22500400000,-1107632016,22500400000,-1107632016,22500400000,-1107632016,22500400000,-1107632016,22500400000,-1107632016,22500400000,-1107632016,22500400000,-1107632016,-1107632016,37,0.06222111606904766,0.2888837531777213,0.5244351211534017,3.268055116283883
2024-06-07 17:19:47,5000000000,2024-06-07 17:19:52,26393267984,5050000000,26393267984,26393267984,26393267984,26393267984,26393267984,26393267984,26393267984,26393267984,26393267984,22501200000,-2510365804,22501200000,-2510365804,22501200000,-2510365804,22501200000,-2510365804,22501200000,-2510365804,22501200000,-2510365804,22501200000,-2510365804,22501200000,-2510365804,22501200000,-2510365804,22501200000,-2510365804,-2510365804,41,0.06221890388068192,0.28887348230316606,0.5244164755657477,3.268376874676307
2024-06-07 17:19:47,5000000000,2024-06-07 17:19:53,24990934196,24900000000,24990934196,24990934196,24990934196,24990934196,24990934196,24990934196,24990934196,24990934196,24990934196,3601300000,-2510365804,22501300000,-2510365804,22501300000,-2510365804,22501300000,-2510365804,22501300000,-2510365804,22501300000,-2510365804,22501300000,-2510365804,22501300000,-2510365804,22501300000,-2510365804,22501300000,-2510365804,-2510365804,42,0.06221862736819651,0.2888721984951981,0.5244141449605134,3.268421563358119
2024-06-07 17:19:47,5000000000,2024-06-07 17:19:55,25090934196,26192567984,25090934196,25090934196,25090934196,25090934196,25090934196,25090934196,25090934196,25090934196,25090934196,1301100000,-1402733788,22601300000,-2510365804,22601300000,-2510365804,22601300000,-2510365804,22601300000,-2510365804,22601300000,-2510365804,22601300000,-2510365804,22601300000,-2510365804,22601300000,-2510365804,22601300000,-2510365804,-2510365804,43,0.0619433395424157,0.28759407644693,0.5220938618575037,3.282358617528827
2024-06-07 17:19:47,5000000000,2024-06-07 17:19:56,25090984196,26392667984,25090984196,25090984196,25090984196,25090984196,25090984196,25090984196,25090984196,25090984196,25090984196,151050000,-1402733788,22601350000,-2510365804,22601350000,-2510365804,22601350000,-2510365804,22601350000,-2510365804,22601350000,-2510365804,22601350000,-2510365804,22601350000,-2510365804,22601350000,-2510365804,22601350000,-2510365804,-2510365804,44,0.0619432025078148,0.28759344021485445,0.5220927068515819,3.2823823752633605
2024-06-07 17:19:47,5000000000,2024-06-07 17:19:57,25090893940,26393267984,5050000000,25090893940,25090893940,25090893940,25090893940,25090893940,25090893940,25090893940,25090893940,100950000,-1402824044,22601350000,-2510456060,22601350000,-2510456060,22601350000,-2510456060,22601350000,-2510456060,22601350000,-2510456060,22601350000,-2510456060,22601350000,-2510456060,22601350000,-2510456060,22601350000,-2510456060,-2510456060,44,0.0619432025078148,0.28759344021485445,0.5220927068515819,3.2823823752633605
2024-06-07 17:19:47,5000000000,2024-06-07 17:19:58,25090993940,24990934196,24900000000,25090993940,25090993940,25090993940,25090993940,25090993940,25090993940,25090993940,25090993940,100350000,-90256,3701550000,-2510456060,22601550000,-2510456060,22601550000,-2510456060,22601550000,-2510456060,22601550000,-2510456060,22601550000,-2510456060,22601550000,-2510456060,22601550000,-2510456060,22601550000,-2510456060,-2510456060,46,0.06194265437547425,0.2875908953147019,0.5220880868789972,3.282471271574102
2024-06-07 17:19:47,5000000000,2024-06-07 17:19:59,25091193940,24990934196,26300000000,25091193940,25091193940,25091193940,25091193940,25091193940,25091193940,25091193940,25091193940,1190450000,-90256,3791750000,-2510456060,23691750000,-2510456060,23691750000,-2510456060,23691750000,-2510456060,23691750000,-2510456060,23691750000,-2510456060,23691750000,-2510456060,23691750000,-2510456060,23691750000,-2510456060,-2510456060,50,0.059092300062257956,0.27435710743191194,0.4980636719533171,3.332228861456032
2024-06-07 17:19:47,5000000000,2024-06-07 17:20:00,25091393940,25090934196,26192567984,25091393940,25091393940,25091393940,25091393940,25091393940,25091393940,25091393940,25091393940,1191150000,-90256,2392250000,-1402824044,23692450000,-2510456060,23692450000,-2510456060,23692450000,-2510456060,23692450000,-2510456060,23692450000,-2510456060,23692450000,-2510456060,23692450000,-2510456060,23692450000,-2510456060,-2510456060,57,0.05909055416387921,0.2743490014751535,0.4980489565241248,3.332525592153735
2024-06-07 17:19:47,5000000000,2024-06-07 17:20:01,25091493940,25090984196,26392667984,25091493940,25091493940,25091493940,25091493940,25091493940,25091493940,25091493940,25091493940,1093250000,-90256,1244250000,-1402824044,23694550000,-2510456060,23694550000,-2510456060,23694550000,-2510456060,23694550000,-2510456060,23694550000,-2510456060,23694550000,-2510456060,23694550000,-2510456060,23694550000,-2510456060,-2510456060,65,0.05908531708768472,0.2743246864785362,0.49800481545334263,3.3332845442570864
2024-06-07 17:19:47,5000000000,2024-06-07 17:20:02,26183993940,25090893940,26393267984,26183993940,26183993940,26183993940,26183993940,26183993940,26183993940,26183993940,26183993940,1093400000,-90256,1194350000,-1402824044,23694750000,-2510456060,23694750000,-2510456060,23694750000,-2510456060,23694750000,-2510456060,23694750000,-2510456060,23694750000,-2510456060,23694750000,-2510456060,23694750000,-2510456060,-2510456060,67,0.059084818366937825,0.2743223709893542,0.4980006119499045,3.333369308224733
2024-06-07 17:19:47,5000000000,2024-06-07 17:20:05,26184193940,25091393940,25090934196,26184193940,26184193940,26184193940,26184193940,26184193940,26184193940,26184193940,26184193940,3100000,0,1193550000,-90256,23694850000,-2510456060,23694850000,-2510456060,23694850000,-2510456060,23694850000,-2510456060,23694850000,-2510456060,23694850000,-2510456060,23694850000,-2510456060,23694850000,-2510456060,-2510456060,68,0.05908456900972152,0.2743212132594214,0.49799851022479563,3.3334116896986763
2024-06-07 17:19:47,5000000000,2024-06-07 17:20:08,26184393940,26183993940,25090993940,26184393940,26184393940,26184393940,26184393940,26184393940,26184393940,26184393940,26184393940,300000,-48957284,1093700000,-48957284,23695050000,-2559413344,23695050000,-2559413344,23695050000,-2559413344,23695050000,-2559413344,23695050000,-2559413344,23695050000,-2559413344,23695050000,-2559413344,23695050000,-2559413344,-2559413344,69,0.05908407030160308,0.2743188978288714,0.49799430682779733,3.333490601061572
2024-06-07 17:19:47,5000000000,2024-06-07 17:20:12,26135536656,26184193940,26183993940,26135536656,26135536656,26135536656,26135536656,26135536656,26135536656,26135536656,26135536656,300000,-48957284,600000,-48957284,23695150000,-2559413344,23695150000,-2559413344,23695150000,-2559413344,23695150000,-2559413344,23695150000,-2559413344,23695150000,-2559413344,23695150000,-2559413344,23695150000,-2559413344,-2559413344,70,0.05908382095070088,0.2743177401282541,0.49799220515590736,3.333532981540475
2024-06-07 17:19:47,5000000000,2024-06-07 17:20:13,26135736656,26184393940,26183993940,26135736656,26135736656,26135736656,26135736656,26135736656,26135736656,26135736656,26135736656,500000,-48957284,600000,-48957284,23695350000,-2559413344,23695350000,-2559413344,23695350000,-2559413344,23695350000,-2559413344,23695350000,-2559413344,23695350000,-2559413344,23695350000,-2559413344,23695350000,-2559413344,-2559413344,71,0.05908332225521041,0.2743154247563341,0.4979880018653449,3.333611890987399
2024-06-07 17:19:47,5000000000,2024-06-07 17:20:14,26135936656,26184393940,26183993940,26135936656,26135936656,26135936656,26135936656,26135936656,26135936656,26135936656,26135936656,500000,0,800000,-48957284,23695550000,-2559413344,23695550000,-2559413344,23695550000,-2559413344,23695550000,-2559413344,23695550000,-2559413344,23695550000,-2559413344,23695550000,-2559413344,23695550000,-2559413344,-2559413344,72,0.05908282356813832,0.27431310942349935,0.4979837986457373,3.3336907991735107
2024-06-07 17:19:47,5000000000,2024-06-07 17:20:15,26136136656,26184393940,26184193940,26136136656,26136136656,26136136656,26136136656,26136136656,26136136656,26136136656,26136136656,900000,0,1200000,-48957284,23695950000,-2559413344,23695950000,-2559413344,23695950000,-2559413344,23695950000,-2559413344,23695950000,-2559413344,23695950000,-2559413344,23695950000,-2559413344,23695950000,-2559413344,-2559413344,74,0.059081826219248436,0.27430847887508203,0.4979753924193796,3.3338486117634156
2024-06-07 17:19:47,5000000000,2024-06-07 17:20:18,26136536656,26135736656,26184393940,24900000000,26136536656,26136536656,26136536656,26136536656,26136536656,26136536656,26136536656,1000000,0,1300000,-48957284,4796150000,-2559413344,23696150000,-2559413344,23696150000,-2559413344,23696150000,-2559413344,23696150000,-2559413344,23696150000,-2559413344,23696150000,-2559413344,23696150000,-2559413344,-2559413344,75,0.059081327557430216,0.2743061636594974,0.4979711894126261,3.3339275161672726
2024-06-07 17:19:47,5000000000,2024-06-07 17:20:19,26136636656,26135936656,26184393940,26300000000,26136636656,26136636656,26136636656,26136636656,26136636656,26136636656,26136636656,900000,-99157,1200000,-99157,3796250000,-2559512501,23696250000,-2559512501,23696250000,-2559512501,23696250000,-2559512501,23696250000,-2559512501,23696250000,-2559512501,23696250000,-2559512501,23696250000,-2559512501,-2559512501,76,0.05908107822967769,0.2743050060663607,0.4979690879358548,3.333969893030926
2024-06-07 17:19:47,5000000000,2024-06-07 17:20:20,26176537499,26136136656,26184393940,26192567984,26176537499,26176537499,26176537499,26176537499,26176537499,26176537499,26176537499,40700000,-99157,41200000,-99157,2436050000,-1451880485,23736250000,-2559512501,23736250000,-2559512501,23736250000,-2559512501,23736250000,-2559512501,23736250000,-2559512501,23736250000,-2559512501,23736250000,-2559512501,-2559512501,77,0.058981515614303016,0.2738427510664069,0.497129917320554,3.340796693861734
2024-06-07 17:19:47,5000000000,2024-06-07 17:20:22,26177037499,26136136656,26135536656,26393267984,26177037499,26177037499,26177037499,26177037499,26177037499,26177037499,26177037499,40800000,-197012,41700000,-197012,1236350000,-1451978340,23736750000,-2559610356,23736750000,-2559610356,23736750000,-2559610356,23736750000,-2559610356,23736750000,-2559610356,23736750000,-2559610356,23736750000,-2559610356,-2559610356,78,0.05898027320505124,0.2738369827377379,0.4971194455854319,3.3409742059413885
2024-06-07 17:19:47,5000000000,2024-06-07 17:20:23,26176840179,26136536656,26135736656,24990934196,26176840179,26176840179,26176840179,26176840179,26176840179,26176840179,26176840179,40800000,-296477,41600000,-296477,1235550000,-49344017,23736750000,-2559709821,23736750000,-2559709821,23736750000,-2559709821,23736750000,-2559709821,23736750000,-2559709821,23736750000,-2559709821,23736750000,-2559709821,-2559709821,78,0.05898027320505124,0.2738369827377379,0.4971194455854319,3.3409742059413885
2024-06-07 17:19:47,5000000000,2024-06-07 17:20:25,26077372334,26176537499,26136136656,25090934196,26077372334,26077372334,26077372334,26077372334,26077372334,26077372334,26077372334,40700000,-99871333,41400000,-99970490,1235650000,-149018030,23736950000,-2659383834,23736950000,-2659383834,23736950000,-2659383834,23736950000,-2659383834,23736950000,-2659383834,23736950000,-2659383834,23736950000,-2659383834,-2659383834,79,0.05897977625600593,0.2738346754743133,0.49711525701490716,3.341052929178185
2024-06-07 17:19:47,5000000000,2024-06-07 17:20:26,26077257840,26176537499,26136136656,25090984196,26077257840,26077257840,26077257840,26077257840,26077257840,26077257840,26077257840,700000,-100087121,41000000,-100186278,1135650000,-149233818,23736950000,-2659599622,23736950000,-2659599622,23736950000,-2659599622,23736950000,-2659599622,23736950000,-2659599622,23736950000,-2659599622,23736950000,-2659599622,-2659599622,79,0.05897977625600593,0.2738346754743133,0.49711525701490716,3.341052929178185
2024-06-07 17:19:47,5000000000,2024-06-07 17:20:27,26077043807,26177037499,26136136656,25090893940,26077043807,26077043807,26077043807,26077043807,26077043807,26077043807,26077043807,700000,-100606014,41000000,-100705171,1135600000,-149752711,23736950000,-2660118515,23736950000,-2660118515,23736950000,-2660118515,23736950000,-2660118515,23736950000,-2660118515,23736950000,-2660118515,23736950000,-2660118515,-2660118515,79,0.05897977625600593,0.2738346754743133,0.49711525701490716,3.341052929178185
