open_time,open_token0,current_time,current_token0,token0_value_5s,token0_value_10s,token0_value_30s,token0_value_60s,token0_value_120s,token0_value_300s,token0_value_600s,token0_value_1200s,token0_value_1800s,token0_value_3600s,inflow_5s,outflow_5s,inflow_10s,outflow_10s,inflow_30s,outflow_30s,inflow_60s,outflow_60s,inflow_120s,outflow_120s,inflow_300s,outflow_300s,inflow_600s,outflow_600s,inflow_1200s,outflow_1200s,inflow_1800s,outflow_1800s,inflow_3600s,outflow_3600s,negative_holdings,num_addresses,max_address_holding,top_5_address_holding,top_10_address_holding,holding_entropy
2024-06-08 19:41:25,25000000000,2024-06-08 19:41:25,30000000000,30000000000,30000000000,30000000000,30000000000,30000000000,30000000000,30000000000,30000000000,30000000000,30000000000,5000000000,0,5000000000,0,5000000000,0,5000000000,0,5000000000,0,5000000000,0,5000000000,0,5000000000,0,5000000000,0,5000000000,0,0,1,1.0,1.0,1.0,0.0
2024-06-08 19:41:25,25000000000,2024-06-08 19:41:27,31000000000,31000000000,31000000000,31000000000,31000000000,31000000000,31000000000,31000000000,31000000000,31000000000,31000000000,13000000000,0,13000000000,0,13000000000,0,13000000000,0,13000000000,0,13000000000,0,13000000000,0,13000000000,0,13000000000,0,13000000000,0,0,9,0.38461538461538464,0.6923076923076923,1.0,1.9459347757561138
2024-06-08 19:41:25,25000000000,2024-06-08 19:41:28,38350000000,38350000000,38350000000,38350000000,38350000000,38350000000,38350000000,38350000000,38350000000,38350000000,38350000000,14550700000,0,14550700000,0,14550700000,0,14550700000,0,14550700000,0,14550700000,0,14550700000,0,14550700000,0,14550700000,0,14550700000,0,0,16,0.3436260798449559,0.6185269437209207,0.9621530235658766,2.181883415023017
2024-06-08 19:41:25,25000000000,2024-06-08 19:41:29,39551200000,39551200000,39551200000,39551200000,39551200000,39551200000,39551200000,39551200000,39551200000,39551200000,39551200000,14850650000,0,14850650000,0,14850650000,0,14850650000,0,14850650000,0,14850650000,0,14850650000,0,14850650000,0,14850650000,0,14850650000,0,0,22,0.33668559962021866,0.6060340793163936,0.9427196789366123,2.24610464961469
2024-06-08 19:41:25,25000000000,2024-06-08 19:41:30,39850750000,30000000000,39850750000,39850750000,39850750000,39850750000,39850750000,39850750000,39850750000,39850750000,39850750000,14852150000,0,14852150000,0,14852150000,0,14852150000,0,14852150000,0,14852150000,0,14852150000,0,14852150000,0,14852150000,0,14852150000,0,0,28,0.33665159589689037,0.6059728726144026,0.9426244685112929,2.247026462934328
2024-06-08 19:41:25,25000000000,2024-06-08 19:41:32,39852250000,31000000000,39852250000,39852250000,39852250000,39852250000,39852250000,39852250000,39852250000,39852250000,39852250000,9852950000,0,14852950000,0,14852950000,0,14852950000,0,14852950000,0,14852950000,0,14852950000,0,14852950000,0,14852950000,0,14852950000,0,0,34,0.33663346338606137,0.6059402340949104,0.9425736974809718,2.247582038056378
2024-06-08 19:41:25,25000000000,2024-06-08 19:41:33,39803571332,38350000000,39803571332,39803571332,39803571332,39803571332,39803571332,39803571332,39803571332,39803571332,39803571332,2152950000,-49378668,15152950000,-49378668,15152950000,-49378668,15152950000,-49378668,15152950000,-49378668,15152950000,-49378668,15152950000,-49378668,15152950000,-49378668,15152950000,-49378668,15152950000,-49378668,-49378668,36,0.32996875195918945,0.593943753526541,0.9239125054857305,2.312938324239284
2024-06-08 19:41:25,25000000000,2024-06-08 19:41:34,40103671332,39551200000,40103671332,40103671332,40103671332,40103671332,40103671332,40103671332,40103671332,40103671332,40103671332,63844585284,-63015084583,78395285284,-63015084583,78395285284,-63015084583,78395285284,-63015084583,78395285284,-63015084583,78395285284,-63015084583,78395285284,-63015084583,78395285284,-63015084583,78395285284,-63015084583,78395285284,-63015084583,-63015084583,41,0.7939512568710968,0.8959982099629652,0.9597775556453831,1.003630391861435
2024-06-08 19:41:25,25000000000,2024-06-08 19:41:35,40380400701,39850750000,30000000000,40380400701,40380400701,40380400701,40380400701,40380400701,40380400701,40380400701,40380400701,63614435284,-63015084583,78465085284,-63015084583,78465085284,-63015084583,78465085284,-63015084583,78465085284,-63015084583,78465085284,-63015084583,78465085284,-63015084583,78465085284,-63015084583,78465085284,-63015084583,78465085284,-63015084583,-63015084583,46,0.7932449835327193,0.8952011589583172,0.9589237685993158,1.0099220886491487
2024-06-08 19:41:25,25000000000,2024-06-08 19:41:36,40945000701,39850750000,30000000000,40945000701,40945000701,40945000701,40945000701,40945000701,40945000701,40945000701,40945000701,64108035284,-63015084583,73960185284,-63015084583,78960185284,-63015084583,78960185284,-63015084583,78960185284,-63015084583,78960185284,-63015084583,78960185284,-63015084583,78960185284,-63015084583,78960185284,-63015084583,78960185284,-63015084583,-63015084583,48,0.7882711401971892,0.8895880250452427,0.9529110780752762,1.0416545366108592
2024-06-08 19:41:25,25000000000,2024-06-08 19:41:37,40945200701,39852250000,31000000000,40945200701,40945200701,40945200701,40945200701,40945200701,40945200701,40945200701,40945200701,64504115214,-63015084583,74356265214,-63015084583,79356265214,-63015084583,79356265214,-63015084583,79356265214,-63015084583,79356265214,-63015084583,79356265214,-63015084583,79356265214,-63015084583,79356265214,-63015084583,79356265214,-63015084583,-63015084583,52,0.7843367516874935,0.8851479476078963,0.948154945058148,1.0696542566811298
2024-06-08 19:41:25,25000000000,2024-06-08 19:41:39,41341280631,40103671332,39551200000,41341280631,41341280631,41341280631,41341280631,41341280631,41341280631,41341280631,41341280631,64203415214,-62965705915,64805665214,-63015084583,79356365214,-63015084583,79356365214,-63015084583,79356365214,-63015084583,79356365214,-63015084583,79356365214,-63015084583,79356365214,-63015084583,79356365214,-63015084583,79356365214,-63015084583,-63015084583,53,0.7843357633146648,0.8851468321990124,0.9481537502517297,1.0696712869900524
2024-06-08 19:41:25,25000000000,2024-06-08 19:41:40,42841180631,40380400701,39850750000,42841180631,42841180631,42841180631,42841180631,42841180631,42841180631,42841180631,42841180631,2461279930,0,66005915214,-63015084583,80856565214,-63015084583,80856565214,-63015084583,80856565214,-63015084583,80856565214,-63015084583,80856565214,-63015084583,80856565214,-63015084583,80856565214,-63015084583,80856565214,-63015084583,-63015084583,55,0.769783320862893,0.874907746783081,0.9367456443831916,1.1422055888310945
2024-06-08 19:41:25,25000000000,2024-06-08 19:41:42,42841480631,40945200701,39852250000,42841480631,42841480631,42841480631,42841480631,42841480631,42841480631,42841480631,42841480631,3396479487,0,67504514771,-63015084583,82356664771,-63015084583,82356664771,-63015084583,82356664771,-63015084583,82356664771,-63015084583,82356664771,-63015084583,82356664771,-63015084583,82356664771,-63015084583,82356664771,-63015084583,-63015084583,56,0.7557619708990098,0.8771850521736814,0.937896592811017,1.187171448836626
2024-06-08 19:41:25,25000000000,2024-06-08 19:41:43,42841580188,40945200701,39803571332,42841580188,42841580188,42841580188,42841580188,42841580188,42841580188,42841580188,42841580188,4500399557,0,69003714771,-63015084583,83856664771,-63015084583,83856664771,-63015084583,83856664771,-63015084583,83856664771,-63015084583,83856664771,-63015084583,83856664771,-63015084583,83856664771,-63015084583,83856664771,-63015084583,-63015084583,56,0.7422431532898868,0.8793819249236593,0.9390074778079084,1.2214787803373097
2024-06-08 19:41:25,25000000000,2024-06-08 19:41:45,42841680188,42841180631,40380400701,42841680188,42841680188,42841680188,42841680188,42841680188,42841680188,42841680188,42841680188,4500399557,0,5461479487,0,83856764771,-63015084583,83856764771,-63015084583,83856764771,-63015084583,83856764771,-63015084583,83856764771,-63015084583,83856764771,-63015084583,83856764771,-63015084583,83856764771,-63015084583,-63015084583,57,0.7422422681577745,0.8793808762522406,0.9390063580324433,1.2214947813972052
2024-06-08 19:41:25,25000000000,2024-06-08 19:41:47,42555235597,42841480631,40945200701,42555235597,42555235597,42555235597,42555235597,42555235597,42555235597,42555235597,42555235597,3010199557,-286444591,4906579487,-286444591,83866764771,-63301529174,83866764771,-63301529174,83866764771,-63301529174,83866764771,-63301529174,83866764771,-63301529174,83866764771,-63301529174,83866764771,-63301529174,83866764771,-63301529174,-63301529174,58,0.742153765606116,0.8792760217394127,0.9388943939712808,1.2225455963670961
2024-06-08 19:41:25,25000000000,2024-06-08 19:41:49,42565735597,42841580188,41341280631,42565735597,42565735597,42565735597,42565735597,42565735597,42565735597,42565735597,42565735597,10600000,-286444591,4510999557,-286444591,83867264771,-63301529174,83867264771,-63301529174,83867264771,-63301529174,83867264771,-63301529174,83867264771,-63301529174,83867264771,-63301529174,83867264771,-63301529174,83867264771,-63301529174,-63301529174,59,0.7421493410325495,0.8792707796701491,0.9388887964691055,1.222615990872523
2024-06-08 19:41:25,25000000000,2024-06-08 19:41:53,42566235597,42555235597,42841580188,42566235597,42566235597,42566235597,42566235597,42566235597,42566235597,42566235597,42566235597,1000000,0,1511100000,-286444591,83867764771,-63301529174,83867764771,-63301529174,83867764771,-63301529174,83867764771,-63301529174,83867764771,-63301529174,83867764771,-63301529174,83867764771,-63301529174,83867764771,-63301529174,-63301529174,60,0.7421449165117395,0.8792655376633897,0.9388831990336723,1.2226863845741407
2024-06-08 19:41:25,25000000000,2024-06-08 19:41:54,42566335597,42565735597,42841580188,42566335597,42566335597,42566335597,42566335597,42566335597,42566335597,42566335597,42566335597,100100000,0,110200000,-286444591,83966864771,-63301529174,83966864771,-63301529174,83966864771,-63301529174,83966864771,-63301529174,83966864771,-63301529174,83966864771,-63301529174,83966864771,-63301529174,83966864771,-63301529174,-63301529174,62,0.741269016697844,0.8782278043263156,0.9377751032952164,1.2303894239174207
2024-06-08 19:41:25,25000000000,2024-06-08 19:41:57,42865335597,42565735597,42555235597,31000000000,42865335597,42865335597,42865335597,42865335597,42865335597,42865335597,42865335597,299600000,-106958,310100000,-286551549,79166864771,-63301636132,84166864771,-63301636132,84166864771,-63301636132,84166864771,-63301636132,84166864771,-63301636132,84166864771,-63301636132,84166864771,-63301636132,84166864771,-63301636132,-63301636132,63,0.7395075895169345,0.8761409312873455,0.9355467320570894,1.2441969020975117
2024-06-08 19:41:25,25000000000,2024-06-08 19:41:58,43385228639,42566235597,42555235597,38350000000,43385228639,43385228639,43385228639,43385228639,43385228639,43385228639,43385228639,1339600000,-212808,1340100000,-212808,72206864771,-63301741982,85206864771,-63301741982,85206864771,-63301741982,85206864771,-63301741982,85206864771,-63301741982,85206864771,-63301741982,85206864771,-63301741982,85206864771,-63301741982,-63301741982,65,0.7304814635684608,0.8654471148796213,0.9241278328409955,1.3033779452778673
2024-06-08 19:41:25,25000000000,2024-06-08 19:42:00,43905000891,42566335597,42565735597,39850750000,43905000891,43905000891,43905000891,43905000891,43905000891,43905000891,43905000891,1240000000,-334706,1339600000,-334706,70356214771,-63301863880,85206864771,-63301863880,85206864771,-63301863880,85206864771,-63301863880,85206864771,-63301863880,85206864771,-63301863880,85206864771,-63301863880,85206864771,-63301863880,-63301863880,65,0.7304814635684608,0.8654471148796213,0.9241278328409955,1.3033779452778673
2024-06-08 19:41:25,25000000000,2024-06-08 19:42:01,44425000891,42566335597,42565735597,39850750000,44425000891,44425000891,44425000891,44425000891,44425000891,44425000891,44425000891,2280000000,-334706,2379600000,-334706,71394714771,-63301863880,86246864771,-63301863880,86246864771,-63301863880,86246864771,-63301863880,86246864771,-63301863880,86246864771,-63301863880,86246864771,-63301863880,86246864771,-63301863880,-63301863880,67,0.721673019062932,0.855011199303274,0.9129843211469009,1.3612789136172387
