open_time,open_token0,current_time,current_token0,token0_value_5s,token0_value_10s,token0_value_30s,token0_value_60s,token0_value_120s,token0_value_300s,token0_value_600s,token0_value_1200s,token0_value_1800s,token0_value_3600s,inflow_5s,outflow_5s,inflow_10s,outflow_10s,inflow_30s,outflow_30s,inflow_60s,outflow_60s,inflow_120s,outflow_120s,inflow_300s,outflow_300s,inflow_600s,outflow_600s,inflow_1200s,outflow_1200s,inflow_1800s,outflow_1800s,inflow_3600s,outflow_3600s,negative_holdings,num_addresses,max_address_holding,top_5_address_holding,top_10_address_holding,holding_entropy
2024-06-08 03:53:45,25000000000,2024-06-08 03:53:45,25001000000,25001000000,25001000000,25001000000,25001000000,25001000000,25001000000,25001000000,25001000000,25001000000,25001000000,1000000,0,1000000,0,1000000,0,1000000,0,1000000,0,1000000,0,1000000,0,1000000,0,1000000,0,1000000,0,0,1,1.0,1.0,1.0,0.0
2024-06-08 03:53:45,25000000000,2024-06-08 03:53:54,25001300000,25001000000,25001300000,25001300000,25001300000,25001300000,25001300000,25001300000,25001300000,25001300000,25001300000,300000,0,1300000,0,1300000,0,1300000,0,1300000,0,1300000,0,1300000,0,1300000,0,1300000,0,1300000,0,0,2,0.7692307692307693,1.0,1.0,0.5402041423888608
2024-06-08 03:53:45,25000000000,2024-06-08 03:53:55,25001400000,25001000000,25001000000,25001400000,25001400000,25001400000,25001400000,25001400000,25001400000,25001400000,25001400000,400000,0,1400000,0,1400000,0,1400000,0,1400000,0,1400000,0,1400000,0,1400000,0,1400000,0,1400000,0,0,3,0.7142857142857143,1.0,1.0,0.7589367727620595
2024-06-08 03:53:45,25000000000,2024-06-08 03:53:56,25001900000,25001000000,25001000000,25001900000,25001900000,25001900000,25001900000,25001900000,25001900000,25001900000,25001900000,900000,0,900000,0,1900000,0,1900000,0,1900000,0,1900000,0,1900000,0,1900000,0,1900000,0,1900000,0,0,4,0.5263157894736842,1.0,1.0,1.1355506971603728
2024-06-08 03:53:45,25000000000,2024-06-08 03:54:08,25002200000,25001900000,25001900000,25002200000,25002200000,25002200000,25002200000,25002200000,25002200000,25002200000,25002200000,300000,0,300000,0,2200000,0,2200000,0,2200000,0,2200000,0,2200000,0,2200000,0,2200000,0,2200000,0,0,5,0.45454545454545453,0.9999999999999999,0.9999999999999999,1.3790099886256062
2024-06-08 03:53:45,25000000000,2024-06-08 03:54:23,25002700000,25002200000,25002200000,25001000000,25002700000,25002700000,25002700000,25002700000,25002700000,25002700000,25002700000,500000,0,500000,0,1700000,0,2700000,0,2700000,0,2700000,0,2700000,0,2700000,0,2700000,0,2700000,0,0,6,0.37037037037037035,0.962962962962963,1.0,1.6028033924380285
2024-06-08 03:53:45,25000000000,2024-06-08 03:54:26,25002800000,25002200000,25002200000,25001900000,25002800000,25002800000,25002800000,25002800000,25002800000,25002800000,25002800000,600000,0,600000,0,1400000,0,2800000,0,2800000,0,2800000,0,2800000,0,2800000,0,2800000,0,2800000,0,0,7,0.35714285714285715,0.9285714285714285,0.9999999999999999,1.6996365178076995
2024-06-08 03:53:45,25000000000,2024-06-08 03:55:00,25003300000,25002800000,25002800000,25002800000,25001900000,25003300000,25003300000,25003300000,25003300000,25003300000,25003300000,500000,0,500000,0,500000,0,1400000,0,3300000,0,3300000,0,3300000,0,3300000,0,3300000,0,3300000,0,0,8,0.30303030303030304,0.8484848484848485,1.0,1.8674441266646433
2024-06-08 03:53:45,25000000000,2024-06-08 03:55:09,25003400000,25003300000,25002800000,25002800000,25002200000,25003400000,25003400000,25003400000,25003400000,25003400000,25003400000,100000,0,600000,0,600000,0,1200000,0,3400000,0,3400000,0,3400000,0,3400000,0,3400000,0,3400000,0,0,9,0.29411764705882354,0.823529411764706,1.0,1.9452107202496727
2024-06-08 03:53:45,25000000000,2024-06-08 03:55:24,25003600000,25003400000,25003400000,25002800000,25002700000,25003600000,25003600000,25003600000,25003600000,25003600000,25003600000,200000,0,200000,0,800000,0,900000,0,3600000,0,3600000,0,3600000,0,3600000,0,3600000,0,3600000,0,0,10,0.2777777777777778,0.7777777777777778,1.0,2.0517026131899847
2024-06-08 03:53:45,25000000000,2024-06-08 03:55:52,25003500482,25003600000,25003600000,25003400000,25002800000,25001000000,25003500482,25003500482,25003500482,25003500482,25003500482,0,-99518,0,-99518,200000,-99518,800000,-99518,2600000,-99518,3600000,-99518,3600000,-99518,3600000,-99518,3600000,-99518,3600000,-99518,-99518,10,0.2777777777777778,0.7777777777777778,1.0,2.0517026131899847
2024-06-08 03:53:45,25000000000,2024-06-08 03:55:54,25003700482,25003600000,25003600000,25003600000,25002800000,25001300000,25003700482,25003700482,25003700482,25003700482,25003700482,200000,-99518,200000,-99518,400000,-99518,1000000,-99518,2800000,-99518,3800000,-99518,3800000,-99518,3800000,-99518,3800000,-99518,3800000,-99518,-99518,11,0.2631578947368421,0.7368421052631579,0.9736842105263157,2.149910315760586
