open_time,open_token0,current_time,current_token0,token0_value_5s,token0_value_10s,token0_value_30s,token0_value_60s,token0_value_120s,token0_value_300s,token0_value_600s,token0_value_1200s,token0_value_1800s,token0_value_3600s,inflow_5s,outflow_5s,inflow_10s,outflow_10s,inflow_30s,outflow_30s,inflow_60s,outflow_60s,inflow_120s,outflow_120s,inflow_300s,outflow_300s,inflow_600s,outflow_600s,inflow_1200s,outflow_1200s,inflow_1800s,outflow_1800s,inflow_3600s,outflow_3600s,negative_holdings,num_addresses,max_address_holding,top_5_address_holding,top_10_address_holding,holding_entropy
2024-06-07 12:46:46,206900000000000,2024-06-07 12:46:46,173955317856344,173955317856344,173955317856344,173955317856344,173955317856344,173955317856344,173955317856344,173955317856344,173955317856344,173955317856344,173955317856344,0,-32944682143656,0,-32944682143656,0,-32944682143656,0,-32944682143656,0,-32944682143656,0,-32944682143656,0,-32944682143656,0,-32944682143656,0,-32944682143656,0,-32944682143656,-32944682143656,0,0.0,0.0,0.0,0.0
2024-06-07 12:46:46,206900000000000,2024-06-07 12:46:47,173037260264980,173037260264980,173037260264980,173037260264980,173037260264980,173037260264980,173037260264980,173037260264980,173037260264980,173037260264980,173037260264980,0,-34454289330366,0,-34454289330366,0,-34454289330366,0,-34454289330366,0,-34454289330366,0,-34454289330366,0,-34454289330366,0,-34454289330366,0,-34454289330366,0,-34454289330366,-34454289330366,0,0.0,0.0,0.0,0.0
2024-06-07 12:46:46,206900000000000,2024-06-07 12:46:48,172536598032915,172536598032915,172536598032915,172536598032915,172536598032915,172536598032915,172536598032915,172536598032915,172536598032915,172536598032915,172536598032915,90887363281,-36931712601679,90887363281,-36931712601679,90887363281,-36931712601679,90887363281,-36931712601679,90887363281,-36931712601679,90887363281,-36931712601679,90887363281,-36931712601679,90887363281,-36931712601679,90887363281,-36931712601679,90887363281,-36931712601679,-36931712601679,1,1.0,1.0,1.0,0.0
2024-06-07 12:46:46,206900000000000,2024-06-07 12:46:49,170057410786325,170057410786325,170057410786325,170057410786325,170057410786325,170057410786325,170057410786325,170057410786325,170057410786325,170057410786325,170057410786325,16892675256545,-37103838004779,16892675256545,-37103838004779,16892675256545,-37103838004779,16892675256545,-37103838004779,16892675256545,-37103838004779,16892675256545,-37103838004779,16892675256545,-37103838004779,16892675256545,-37103838004779,16892675256545,-37103838004779,16892675256545,-37103838004779,-37103838004779,2,0.9946197176053695,1.0,1.0,0.033477835724351764
2024-06-07 12:46:46,206900000000000,2024-06-07 12:46:50,180523297711336,180523297711336,180523297711336,180523297711336,180523297711336,180523297711336,180523297711336,180523297711336,180523297711336,180523297711336,180523297711336,16892675256545,-43764799560586,16892675256545,-43764799560586,16892675256545,-43764799560586,16892675256545,-43764799560586,16892675256545,-43764799560586,16892675256545,-43764799560586,16892675256545,-43764799560586,16892675256545,-43764799560586,16892675256545,-43764799560586,16892675256545,-43764799560586,-43764799560586,2,0.9946197176053695,1.0,1.0,0.033477835724351764
2024-06-07 12:46:46,206900000000000,2024-06-07 12:46:51,179535168856788,173955317856344,179535168856788,179535168856788,179535168856788,179535168856788,179535168856788,179535168856788,179535168856788,179535168856788,179535168856788,16892675256545,-44277158448828,16892675256545,-44277158448828,16892675256545,-44277158448828,16892675256545,-44277158448828,16892675256545,-44277158448828,16892675256545,-44277158448828,16892675256545,-44277158448828,16892675256545,-44277158448828,16892675256545,-44277158448828,16892675256545,-44277158448828,-44277158448828,2,0.9946197176053695,1.0,1.0,0.033477835724351764
2024-06-07 12:46:46,206900000000000,2024-06-07 12:46:52,179025610131980,173037260264980,179025610131980,179025610131980,179025610131980,179025610131980,179025610131980,179025610131980,179025610131980,179025610131980,179025610131980,16892675256545,-11822382980909,16892675256545,-44767065124565,16892675256545,-44767065124565,16892675256545,-44767065124565,16892675256545,-44767065124565,16892675256545,-44767065124565,16892675256545,-44767065124565,16892675256545,-44767065124565,16892675256545,-44767065124565,16892675256545,-44767065124565,-44767065124565,2,0.9946197176053695,1.0,1.0,0.033477835724351764
2024-06-07 12:46:46,206900000000000,2024-06-07 12:46:53,182254188982058,172536598032915,182254188982058,182254188982058,182254188982058,182254188982058,182254188982058,182254188982058,182254188982058,182254188982058,182254188982058,20121254106623,-14255868625537,20121254106623,-48710157955903,20121254106623,-48710157955903,20121254106623,-48710157955903,20121254106623,-48710157955903,20121254106623,-48710157955903,20121254106623,-48710157955903,20121254106623,-48710157955903,20121254106623,-48710157955903,20121254106623,-48710157955903,-48710157955903,2,0.9954830169730283,1.0,1.0,0.028898072307641756
2024-06-07 12:46:46,206900000000000,2024-06-07 12:46:55,160826838221166,180523297711336,160826838221166,160826838221166,160826838221166,160826838221166,160826838221166,160826838221166,160826838221166,160826838221166,160826838221166,3228578850078,-29875031259807,20121254106623,-66978869264586,20121254106623,-66978869264586,20121254106623,-66978869264586,20121254106623,-66978869264586,20121254106623,-66978869264586,20121254106623,-66978869264586,20121254106623,-66978869264586,20121254106623,-66978869264586,20121254106623,-66978869264586,-66978869264586,2,0.9954830169730283,1.0,1.0,0.028898072307641756
2024-06-07 12:46:46,206900000000000,2024-06-07 12:46:56,156979668996867,179535168856788,173955317856344,156979668996867,156979668996867,156979668996867,156979668996867,156979668996867,156979668996867,156979668996867,156979668996867,3228578850078,-26276785549170,20121254106623,-70041585109756,20121254106623,-70041585109756,20121254106623,-70041585109756,20121254106623,-70041585109756,20121254106623,-70041585109756,20121254106623,-70041585109756,20121254106623,-70041585109756,20121254106623,-70041585109756,20121254106623,-70041585109756,-70041585109756,2,0.9954830169730283,1.0,1.0,0.028898072307641756
