open_time,open_token0,current_time,current_token0,token0_value_5s,token0_value_10s,token0_value_30s,token0_value_60s,token0_value_120s,token0_value_300s,token0_value_600s,token0_value_1200s,token0_value_1800s,token0_value_3600s,inflow_5s,outflow_5s,inflow_10s,outflow_10s,inflow_30s,outflow_30s,inflow_60s,outflow_60s,inflow_120s,outflow_120s,inflow_300s,outflow_300s,inflow_600s,outflow_600s,inflow_1200s,outflow_1200s,inflow_1800s,outflow_1800s,inflow_3600s,outflow_3600s,negative_holdings,num_addresses,max_address_holding,top_5_address_holding,top_10_address_holding,holding_entropy
2024-06-09 23:37:21,79000000000,2024-06-09 23:37:21,79030000000,79030000000,79030000000,79030000000,79030000000,79030000000,79030000000,79030000000,79030000000,79030000000,79030000000,460200000,0,460200000,0,460200000,0,460200000,0,460200000,0,460200000,0,460200000,0,460200000,0,460200000,0,460200000,0,0,4,0.8691873098652759,0.9999999999999999,0.9999999999999999,0.4812140368788941
2024-06-09 23:37:21,79000000000,2024-06-09 23:37:22,79465200000,79465200000,79465200000,79465200000,79465200000,79465200000,79465200000,79465200000,79465200000,79465200000,79465200000,465200000,0,465200000,0,465200000,0,465200000,0,465200000,0,465200000,0,465200000,0,465200000,0,465200000,0,465200000,0,0,5,0.8598452278589854,1.0000000000000002,1.0000000000000002,0.5354533111806103
2024-06-09 23:37:21,79000000000,2024-06-09 23:37:23,79565200000,79565200000,79565200000,79565200000,79565200000,79565200000,79565200000,79565200000,79565200000,79565200000,79565200000,636800000,-400079892,636800000,-400079892,636800000,-400079892,636800000,-400079892,636800000,-400079892,636800000,-400079892,636800000,-400079892,636800000,-400079892,636800000,-400079892,636800000,-400079892,-400079892,11,0.628140703517588,0.9579145728643218,0.9998429648241206,1.2368592997872043
2024-06-09 23:37:21,79000000000,2024-06-09 23:37:25,79236820108,79236820108,79236820108,79236820108,79236820108,79236820108,79236820108,79236820108,79236820108,79236820108,79236820108,900600000,-400079892,900600000,-400079892,900600000,-400079892,900600000,-400079892,900600000,-400079892,900600000,-400079892,900600000,-400079892,900600000,-400079892,900600000,-400079892,900600000,-400079892,-400079892,25,0.44414834554741284,0.9188318898512103,0.9976682211858762,1.555804837843887
2024-06-09 23:37:21,79000000000,2024-06-09 23:37:26,79530520108,79030000000,79530520108,79530520108,79530520108,79530520108,79530520108,79530520108,79530520108,79530520108,79530520108,931000000,-400079892,931000000,-400079892,931000000,-400079892,931000000,-400079892,931000000,-400079892,931000000,-400079892,931000000,-400079892,931000000,-400079892,931000000,-400079892,931000000,-400079892,-400079892,30,0.4296455424274973,0.8888292158968851,0.9962406015037593,1.6517329891396804
2024-06-09 23:37:21,79000000000,2024-06-09 23:37:27,79531120108,79465200000,79531120108,79531120108,79531120108,79531120108,79531120108,79531120108,79531120108,79531120108,79531120108,471700000,-400079892,931900000,-400079892,931900000,-400079892,931900000,-400079892,931900000,-400079892,931900000,-400079892,931900000,-400079892,931900000,-400079892,931900000,-400079892,931900000,-400079892,-400079892,34,0.4292306041420753,0.8879708123189185,0.9952784633544374,1.6589177586714885
2024-06-09 23:37:21,79000000000,2024-06-09 23:37:28,79532020108,79565200000,79532020108,79532020108,79532020108,79532020108,79532020108,79532020108,79532020108,79532020108,79532020108,487100000,-400079892,952300000,-400079892,952300000,-400079892,952300000,-400079892,952300000,-400079892,952300000,-400079892,952300000,-400079892,952300000,-400079892,952300000,-400079892,952300000,-400079892,-400079892,37,0.42003570303475796,0.8689488606531555,0.9897091252756484,1.729261433923252
2024-06-09 23:37:21,79000000000,2024-06-09 23:37:30,79522353597,79236820108,79522353597,79522353597,79522353597,79522353597,79522353597,79522353597,79522353597,79522353597,79522353597,315500000,-29866511,952300000,-429946403,952300000,-429946403,952300000,-429946403,952300000,-429946403,952300000,-429946403,952300000,-429946403,952300000,-429946403,952300000,-429946403,952300000,-429946403,-429946403,37,0.42003570303475796,0.8689488606531555,0.9897091252756484,1.729261433923252
2024-06-09 23:37:21,79000000000,2024-06-09 23:37:31,79522453597,79530520108,79030000000,79522453597,79522453597,79522453597,79522453597,79522453597,79522453597,79522453597,79522453597,51800000,-29866511,952400000,-429946403,952400000,-429946403,952400000,-429946403,952400000,-429946403,952400000,-429946403,952400000,-429946403,952400000,-429946403,952400000,-429946403,952400000,-429946403,-429946403,38,0.41999160016799664,0.868857622847543,0.989605207895842,1.730146803124522
2024-06-09 23:37:21,79000000000,2024-06-09 23:37:35,79522653597,79522353597,79236820108,79522653597,79522653597,79522653597,79522653597,79522653597,79522653597,79522653597,79522653597,5500000,-29866511,321000000,-29866511,957800000,-429946403,957800000,-429946403,957800000,-429946403,957800000,-429946403,957800000,-429946403,957800000,-429946403,957800000,-429946403,957800000,-429946403,-429946403,41,0.41762372102735434,0.8639590728753394,0.9840258926707036,1.7569870540407444
2024-06-09 23:37:21,79000000000,2024-06-09 23:37:36,79727853597,79522453597,79530520108,79727853597,79727853597,79727853597,79727853597,79727853597,79727853597,79727853597,79727853597,205500000,0,257200000,-29866511,1157800000,-429946403,1157800000,-429946403,1157800000,-429946403,1157800000,-429946403,1157800000,-429946403,1157800000,-429946403,1157800000,-429946403,1157800000,-429946403,-429946403,42,0.34548281223009153,0.8615477629987908,0.9738296769735705,1.9136891828384157
2024-06-09 23:37:21,79000000000,2024-06-09 23:37:40,79727953597,79522653597,79522353597,79727953597,79727953597,79727953597,79727953597,79727953597,79727953597,79727953597,79727953597,210500000,0,210600000,-29866511,1162900000,-429946403,1162900000,-429946403,1162900000,-429946403,1162900000,-429946403,1162900000,-429946403,1162900000,-429946403,1162900000,-429946403,1162900000,-429946403,-429946403,44,0.3439676670392983,0.8577693696792502,0.9695588614670221,1.93390698533174
2024-06-09 23:37:21,79000000000,2024-06-09 23:37:41,79732753544,79727853597,79522453597,79732753544,79732753544,79732753544,79732753544,79732753544,79732753544,79732753544,79732753544,205600000,-400062,211100000,-400062,1163400000,-430346465,1163400000,-430346465,1163400000,-430346465,1163400000,-430346465,1163400000,-430346465,1163400000,-430346465,1163400000,-430346465,1163400000,-430346465,-430346465,45,0.34381983840467595,0.8574007220216607,0.9691421695031803,1.9368372446185351
2024-06-09 23:37:21,79000000000,2024-06-09 23:37:42,79728052829,79727853597,79522453597,79728052829,79728052829,79728052829,79728052829,79728052829,79728052829,79728052829,79728052829,5600000,-5400768,211000000,-5400768,1163400000,-435347171,1163400000,-435347171,1163400000,-435347171,1163400000,-435347171,1163400000,-435347171,1163400000,-435347171,1163400000,-435347171,1163400000,-435347171,-435347171,45,0.34381983840467595,0.8574007220216607,0.9691421695031803,1.9368372446185351
2024-06-09 23:37:21,79000000000,2024-06-09 23:37:45,79838052829,79727953597,79522653597,79838052829,79838052829,79838052829,79838052829,79838052829,79838052829,79838052829,79838052829,115600000,-5400768,321000000,-5400768,1273400000,-435347171,1273400000,-435347171,1273400000,-435347171,1273400000,-435347171,1273400000,-435347171,1273400000,-435347171,1273400000,-435347171,1273400000,-435347171,-435347171,46,0.3141196795979268,0.8304539029370189,0.9561017747761896,2.0636159472060522
2024-06-09 23:37:21,79000000000,2024-06-09 23:37:46,79838152829,79732753544,79727853597,79838152829,79838152829,79838152829,79838152829,79838152829,79838152829,79838152829,79838152829,110600000,-5400768,315700000,-5400768,1273500000,-435347171,1273500000,-435347171,1273500000,-435347171,1273500000,-435347171,1273500000,-435347171,1273500000,-435347171,1273500000,-435347171,1273500000,-435347171,-435347171,47,0.3140950137416568,0.8303886925795051,0.956026698076168,2.064274640113575
2024-06-09 23:37:21,79000000000,2024-06-09 23:37:47,79843152829,79728052829,79727853597,79843152829,79843152829,79843152829,79843152829,79843152829,79843152829,79843152829,79843152829,115100000,-5000706,120700000,-5400768,1278500000,-435347171,1278500000,-435347171,1278500000,-435347171,1278500000,-435347171,1278500000,-435347171,1278500000,-435347171,1278500000,-435347171,1278500000,-435347171,-435347171,48,0.31286664059444663,0.8271411810715683,0.952287837309347,2.0817864597130322
2024-06-09 23:37:21,79000000000,2024-06-09 23:37:53,79843052547,79843152829,79728052829,79565200000,79843052547,79843052547,79843052547,79843052547,79843052547,79843052547,79843052547,0,-100282,115100000,-100282,813300000,-435447453,1278500000,-435447453,1278500000,-435447453,1278500000,-435447453,1278500000,-435447453,1278500000,-435447453,1278500000,-435447453,1278500000,-435447453,-435447453,48,0.31286664059444663,0.8271411810715683,0.952287837309347,2.0817864597130322
2024-06-09 23:37:21,79000000000,2024-06-09 23:37:54,79842953035,79843152829,79728052829,79565200000,79842953035,79842953035,79842953035,79842953035,79842953035,79842953035,79842953035,230000,-199794,115330000,-199794,641930000,-35467073,1278730000,-435546965,1278730000,-435546965,1278730000,-435546965,1278730000,-435546965,1278730000,-435546965,1278730000,-435546965,1278730000,-435546965,-435546965,50,0.312810366535547,0.8269924065283525,0.9521165531425713,2.083267408395643
2024-06-09 23:37:21,79000000000,2024-06-09 23:37:56,79843082010,79843152829,79838152829,79530520108,79843082010,79843082010,79843082010,79843082010,79843082010,79843082010,79843082010,230000,-300819,5330000,-300819,378130000,-35568098,1278730000,-435647990,1278730000,-435647990,1278730000,-435647990,1278730000,-435647990,1278730000,-435647990,1278730000,-435647990,1278730000,-435647990,-435647990,50,0.312810366535547,0.8269924065283525,0.9521165531425713,2.083267408395643
2024-06-09 23:37:21,79000000000,2024-06-09 23:37:57,79842981729,79843152829,79843152829,79531120108,79842981729,79842981729,79842981729,79842981729,79842981729,79842981729,79842981729,220230000,-502124,225230000,-502124,567730000,-35769403,1498730000,-435849295,1498730000,-435849295,1498730000,-435849295,1498730000,-435849295,1498730000,-435849295,1498730000,-435849295,1498730000,-435849295,-435849295,51,0.26689263576494765,0.7856651965330647,0.9458007779920331,2.194564648652841
2024-06-09 23:37:21,79000000000,2024-06-09 23:37:58,80062779125,79843052547,79843152829,79532020108,80062779125,80062779125,80062779125,80062779125,80062779125,80062779125,80062779125,220230000,-603704,220230000,-603704,566830000,-35870983,1498730000,-435950875,1498730000,-435950875,1498730000,-435950875,1498730000,-435950875,1498730000,-435950875,1498730000,-435950875,1498730000,-435950875,-435950875,51,0.26689263576494765,0.7856651965330647,0.9458007779920331,2.194564648652841
2024-06-09 23:37:21,79000000000,2024-06-09 23:37:59,80062678291,79842953035,79843152829,79532020108,80062678291,80062678291,80062678291,80062678291,80062678291,80062678291,80062678291,220230000,-604256,220230000,-704538,546430000,-35971817,1498730000,-436051709,1498730000,-436051709,1498730000,-436051709,1498730000,-436051709,1498730000,-436051709,1498730000,-436051709,1498730000,-436051709,-436051709,51,0.26689263576494765,0.7856651965330647,0.9458007779920331,2.194564648652841
2024-06-09 23:37:21,79000000000,2024-06-09 23:38:01,80062576709,79843082010,79843152829,79522453597,80062576709,80062576709,80062576709,80062576709,80062576709,80062576709,80062576709,220000000,-809486,220230000,-1009280,546430000,-6410048,1498730000,-436356451,1498730000,-436356451,1498730000,-436356451,1498730000,-436356451,1498730000,-436356451,1498730000,-436356451,1498730000,-436356451,-436356451,51,0.26689263576494765,0.7856651965330647,0.9458007779920331,2.194564648652841
2024-06-09 23:37:21,79000000000,2024-06-09 23:38:05,80062271968,80062678291,79842953035,79522653597,80062271968,80062271968,80062271968,80062271968,80062271968,80062271968,80062271968,500000,-406323,220500000,-911067,546830000,-6511629,1499230000,-436458032,1499230000,-436458032,1499230000,-436458032,1499230000,-436458032,1499230000,-436458032,1499230000,-436458032,1499230000,-436458032,-436458032,52,0.26680362586127543,0.7854031736291296,0.9454853491458949,2.196836188937873
2024-06-09 23:37:21,79000000000,2024-06-09 23:38:06,80062170387,80062576709,79843082010,79727853597,80062170387,80062170387,80062170387,80062170387,80062170387,80062170387,80062170387,500000,-709570,220500000,-1214314,541430000,-6814876,1499230000,-436761279,1499230000,-436761279,1499230000,-436761279,1499230000,-436761279,1499230000,-436761279,1499230000,-436761279,1499230000,-436761279,-436761279,52,0.26680362586127543,0.7854031736291296,0.9454853491458949,2.196836188937873
2024-06-09 23:37:21,79000000000,2024-06-09 23:38:07,80062367140,80062576709,79842981729,79727853597,80062367140,80062367140,80062367140,80062367140,80062367140,80062367140,80062367140,500000,-506409,220500000,-1214870,341430000,-6916457,1499230000,-436862860,1499230000,-436862860,1499230000,-436862860,1499230000,-436862860,1499230000,-436862860,1499230000,-436862860,1499230000,-436862860,-436862860,52,0.26680362586127543,0.7854031736291296,0.9454853491458949,2.196836188937873
2024-06-09 23:37:21,79000000000,2024-06-09 23:38:09,80162367140,80062576709,80062678291,79727853597,80162367140,80162367140,80162367140,80162367140,80162367140,80162367140,80162367140,100500000,-506409,100500000,-911985,441430000,-6916457,1599230000,-436862860,1599230000,-436862860,1599230000,-436862860,1599230000,-436862860,1599230000,-436862860,1599230000,-436862860,1599230000,-436862860,-436862860,53,0.2501203704282686,0.7362918404482157,0.930135127530124,2.2933409618717793
2024-06-09 23:37:21,79000000000,2024-06-09 23:38:10,80157352299,80062271968,80062678291,79727953597,80157352299,80157352299,80157352299,80157352299,80157352299,80157352299,80157352299,100500000,-5521250,100500000,-5825992,441430000,-11931298,1599230000,-441877701,1599230000,-441877701,1599230000,-441877701,1599230000,-441877701,1599230000,-441877701,1599230000,-441877701,1599230000,-441877701,-441877701,53,0.2501203704282686,0.7362918404482157,0.930135127530124,2.2933409618717793
2024-06-09 23:37:21,79000000000,2024-06-09 23:38:12,80157150114,80062367140,80062576709,79728052829,80157150114,80157150114,80157150114,80157150114,80157150114,80157150114,80157150114,100000000,-5318607,100500000,-5723435,435830000,-11733421,1599230000,-442079886,1599230000,-442079886,1599230000,-442079886,1599230000,-442079886,1599230000,-442079886,1599230000,-442079886,1599230000,-442079886,-442079886,53,0.2501203704282686,0.7362918404482157,0.930135127530124,2.2933409618717793
2024-06-09 23:37:21,79000000000,2024-06-09 23:38:14,80157029774,80162367140,80062576709,79728052829,80157029774,80157029774,80157029774,80157029774,80157029774,80157029774,80157029774,100000000,-5439185,100500000,-5945594,435830000,-6954874,1599230000,-442302045,1599230000,-442302045,1599230000,-442302045,1599230000,-442302045,1599230000,-442302045,1599230000,-442302045,1599230000,-442302045,-442302045,53,0.2501203704282686,0.7362918404482157,0.930135127530124,2.2933409618717793
2024-06-09 23:37:21,79000000000,2024-06-09 23:38:20,80211927955,80157029774,80157352299,79843152829,80211927955,80211927955,80211927955,80211927955,80211927955,80211927955,80211927955,55000000,0,55000000,-5439185,375730000,-6954874,1654230000,-442302045,1654230000,-442302045,1654230000,-442302045,1654230000,-442302045,1654230000,-442302045,1654230000,-442302045,1654230000,-442302045,-442302045,54,0.24180434401504022,0.7118115376942746,0.9143226758068709,2.3629493566721034
2024-06-09 23:37:21,79000000000,2024-06-09 23:38:28,80213427955,80211927955,80157029774,80062779125,79532020108,80213427955,80213427955,80213427955,80213427955,80213427955,80213427955,1500000,-110467,56500000,-110467,157000000,-6563217,723830000,-42332620,1655730000,-442412512,1655730000,-442412512,1655730000,-442412512,1655730000,-442412512,1655730000,-442412512,1655730000,-442412512,-442412512,55,0.2415852826245825,0.7111666757261147,0.9134943499242025,2.3680617207388326
2024-06-09 23:37:21,79000000000,2024-06-09 23:38:45,80323427955,80213427955,80213427955,80157029774,79838052829,80323427955,80323427955,80323427955,80323427955,80323427955,80323427955,110000000,0,110000000,0,166500000,-110467,602330000,-7065341,1765730000,-442412512,1765730000,-442412512,1765730000,-442412512,1765730000,-442412512,1765730000,-442412512,1765730000,-442412512,-442412512,56,0.22653520073850475,0.6668629971739733,0.901893267940172,2.453780214123513
